,school_name,school_slug,season,ranker,team_game_num_season,date,game_location,opp_name_abbr,game_type,team_game_result,team_game_score,opp_team_game_score,overtimes,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
4541,Michigan,michigan,2024,6,6,2023-11-23,N,Stanford,REG (Non-Conf),W,83,78,,32,54,0.593,8,18,0.444,24,36,0.667,0.667,11,16,0.688,5,22,27,14,9,4,13,10,31,62,0.5,12,27,0.444,19,35,0.543,0.597,4,4,1.0,3,18,21,20,9,3,13,17,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4542,Michigan,michigan,2024,7,7,2023-11-24,N,Texas Tech,REG (Non-Conf),L,57,73,,22,54,0.407,6,20,0.3,16,34,0.471,0.463,7,14,0.5,7,20,27,8,4,5,8,14,25,58,0.431,5,21,0.238,20,37,0.541,0.474,18,21,0.857,12,26,38,11,3,2,9,12,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4543,Michigan,michigan,2024,8,8,2023-12-02,@,Oregon,REG (Non-Conf),L,83,86,OT,29,60,0.483,13,31,0.419,16,29,0.552,0.592,12,18,0.667,10,18,28,11,4,4,16,17,34,67,0.507,10,16,0.625,24,51,0.471,0.582,8,12,0.667,10,17,27,19,8,3,9,15,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4544,Michigan,michigan,2024,9,9,2023-12-05,,Indiana,REG (Conf),L,75,78,,26,55,0.473,4,17,0.235,22,38,0.579,0.509,19,24,0.792,5,21,26,8,4,2,14,21,30,58,0.517,3,9,0.333,27,49,0.551,0.543,15,21,0.714,8,20,28,7,8,4,13,19,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4545,Michigan,michigan,2024,10,10,2023-12-10,@,Iowa,REG (Conf),W,90,80,,29,60,0.483,9,24,0.375,20,36,0.556,0.558,23,28,0.821,11,26,37,17,5,6,12,16,28,64,0.438,5,20,0.25,23,44,0.523,0.477,19,25,0.76,7,20,27,16,9,3,9,15,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4546,Michigan,michigan,2024,11,11,2023-12-16,,Eastern Michigan,REG (Non-Conf),W,83,66,,31,57,0.544,12,27,0.444,19,30,0.633,0.649,9,15,0.6,7,27,34,18,2,5,11,17,26,65,0.4,2,15,0.133,24,50,0.48,0.415,12,16,0.75,8,18,26,7,6,1,5,19,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4547,Michigan,michigan,2024,12,12,2023-12-19,N,Florida,REG (Non-Conf),L,101,106,2OT,34,76,0.447,10,22,0.455,24,54,0.444,0.513,23,29,0.793,11,27,38,9,8,7,16,21,40,86,0.465,8,29,0.276,32,57,0.561,0.512,18,29,0.621,19,31,50,14,10,10,15,23,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4548,Michigan,michigan,2024,13,13,2023-12-29,,McNeese State,REG (Non-Conf),L,76,87,,22,56,0.393,13,35,0.371,9,21,0.429,0.509,19,23,0.826,7,26,33,14,3,3,14,22,30,63,0.476,7,17,0.412,23,46,0.5,0.532,20,28,0.714,9,24,33,12,11,4,4,20,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4549,Michigan,michigan,2024,14,14,2024-01-04,,Minnesota,REG (Conf),L,71,73,,24,58,0.414,6,19,0.316,18,39,0.462,0.466,17,22,0.773,11,22,33,9,5,5,9,14,29,61,0.475,10,24,0.417,19,37,0.514,0.557,5,9,0.556,12,19,31,17,7,6,9,18,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4550,Michigan,michigan,2024,15,15,2024-01-07,@,Penn State,REG (Conf),L,73,79,,26,52,0.5,8,24,0.333,18,28,0.643,0.577,13,20,0.65,4,27,31,17,3,2,18,23,26,62,0.419,7,23,0.304,19,39,0.487,0.476,20,26,0.769,7,20,27,11,11,5,6,19,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4551,Michigan,michigan,2024,16,16,2024-01-11,@,Maryland,REG (Conf),L,57,64,,21,53,0.396,5,15,0.333,16,38,0.421,0.443,10,15,0.667,4,24,28,10,4,2,11,18,20,49,0.408,7,21,0.333,13,28,0.464,0.48,17,23,0.739,7,27,34,11,6,5,10,14,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4552,Michigan,michigan,2024,17,17,2024-01-15,,Ohio State,REG (Conf),W,73,65,,27,63,0.429,12,23,0.522,15,40,0.375,0.524,7,10,0.7,9,27,36,15,1,3,9,15,25,66,0.379,3,25,0.12,22,41,0.537,0.402,12,14,0.857,10,24,34,8,5,5,4,13,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4553,Michigan,michigan,2024,18,18,2024-01-18,,Illinois,REG (Conf),L,73,88,,30,63,0.476,3,13,0.231,27,50,0.54,0.5,10,12,0.833,7,18,25,10,1,0,9,18,30,62,0.484,6,18,0.333,24,44,0.545,0.532,22,30,0.733,13,25,38,12,9,4,6,13,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4554,Michigan,michigan,2024,19,19,2024-01-23,@,Purdue,REG (Conf),L,67,99,,23,68,0.338,9,29,0.31,14,39,0.359,0.404,12,15,0.8,13,21,34,16,2,2,7,19,34,66,0.515,14,21,0.667,20,45,0.444,0.621,17,26,0.654,14,31,45,24,5,4,6,17,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4555,Michigan,michigan,2024,20,20,2024-01-27,,Iowa,REG (Conf),L,78,88,,27,63,0.429,9,26,0.346,18,37,0.486,0.5,15,20,0.75,12,16,28,18,4,5,9,14,31,58,0.534,8,16,0.5,23,42,0.548,0.603,18,18,1.0,7,20,27,14,5,6,10,18,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4556,Michigan,michigan,2024,21,21,2024-01-30,@,Michigan State,REG (Conf),L,62,81,,20,47,0.426,8,20,0.4,12,27,0.444,0.511,14,26,0.538,10,19,29,11,3,5,13,14,34,61,0.557,9,21,0.429,25,40,0.625,0.631,4,8,0.5,8,15,23,21,11,5,6,19,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4557,Michigan,michigan,2024,22,22,2024-02-03,,Rutgers,REG (Conf),L,59,69,,23,53,0.434,7,24,0.292,16,29,0.552,0.5,6,7,0.857,6,23,29,10,2,7,18,14,27,67,0.403,2,13,0.154,25,54,0.463,0.418,13,17,0.765,12,24,36,12,8,3,9,13,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4558,Michigan,michigan,2024,23,23,2024-02-07,,Wisconsin,REG (Conf),W,72,68,,23,51,0.451,7,20,0.35,16,31,0.516,0.52,19,25,0.76,7,27,34,6,4,5,12,19,25,54,0.463,5,19,0.263,20,35,0.571,0.509,13,19,0.684,5,18,23,7,5,0,11,18,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4559,Michigan,michigan,2024,24,24,2024-02-10,@,Nebraska,REG (Conf),L,59,79,,20,62,0.323,8,24,0.333,12,38,0.316,0.387,11,15,0.733,17,19,36,12,7,4,12,14,30,64,0.469,9,23,0.391,21,41,0.512,0.539,10,16,0.625,12,27,39,18,7,3,9,18,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4560,Michigan,michigan,2024,25,25,2024-02-13,@,Illinois,REG (Conf),L,68,97,,24,57,0.421,1,10,0.1,23,47,0.489,0.43,19,28,0.679,9,17,26,7,5,5,11,12,36,64,0.563,12,25,0.48,24,39,0.615,0.656,13,15,0.867,9,27,36,17,3,3,8,21,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4561,Michigan,michigan,2024,26,26,2024-02-17,,Michigan State,REG (Conf),L,63,73,,24,53,0.453,7,20,0.35,17,33,0.515,0.519,8,12,0.667,6,28,34,11,7,4,22,19,27,63,0.429,2,14,0.143,25,49,0.51,0.444,17,21,0.81,7,22,29,9,15,2,10,16,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4562,Michigan,michigan,2024,27,27,2024-02-22,@,Northwestern,REG (Conf),L,62,76,,22,44,0.5,8,11,0.727,14,33,0.424,0.591,10,18,0.556,4,20,24,13,1,3,10,13,30,64,0.469,10,22,0.455,20,42,0.476,0.547,6,9,0.667,11,21,32,19,7,3,5,14,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4563,Michigan,michigan,2024,28,28,2024-02-25,,Purdue,REG (Conf),L,76,84,,29,60,0.483,9,21,0.429,20,39,0.513,0.558,9,13,0.692,8,16,24,12,5,0,10,22,32,68,0.471,7,24,0.292,25,44,0.568,0.522,13,19,0.684,17,23,40,18,7,0,7,15,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4564,Michigan,michigan,2024,29,29,2024-02-29,@,Rutgers,REG (Conf),L,52,82,,18,57,0.316,6,23,0.261,12,34,0.353,0.368,10,20,0.5,12,23,35,11,4,1,14,14,33,63,0.524,8,20,0.4,25,43,0.581,0.587,8,12,0.667,8,30,38,17,10,4,5,16,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4565,Michigan,michigan,2024,30,30,2024-03-03,@,Ohio State,REG (Conf),L,61,84,,20,55,0.364,5,18,0.278,15,37,0.405,0.409,16,22,0.727,10,18,28,6,6,2,18,20,27,48,0.563,5,12,0.417,22,36,0.611,0.615,25,31,0.806,2,25,27,11,14,4,16,16,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4566,Michigan,michigan,2024,31,31,2024-03-10,,Nebraska,REG (Conf),L,70,85,,23,58,0.397,9,28,0.321,14,30,0.467,0.474,15,18,0.833,6,18,24,10,4,2,9,17,33,57,0.579,7,21,0.333,26,36,0.722,0.64,12,20,0.6,4,28,32,13,6,3,8,17,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4567,Michigan,michigan,2024,32,32,2024-03-13,N,Penn State,CTOURN,L,57,66,,20,58,0.345,4,18,0.222,16,40,0.4,0.379,13,18,0.722,13,23,36,15,4,3,14,22,18,47,0.383,7,17,0.412,11,30,0.367,0.457,23,29,0.793,4,25,29,10,7,5,10,19,175,Michigan,32,8,24,0.25,5.28,11.34,,3.0,17.0,,5,10,,2,10,,2334,2528,,1295,829,1869,0.444,255,710,0.359,421,599,0.703,340,1134,400,133,114,414,549
4568,Middle Tennessee,middle-tennessee,2024,1,1,2023-11-06,,Northern Kentucky,REG (Non-Conf),W,74,57,,25,59,0.424,10,27,0.37,15,32,0.469,0.508,14,17,0.824,9,19,28,12,10,4,11,18,22,51,0.431,3,14,0.214,19,37,0.514,0.461,10,17,0.588,9,21,30,9,7,3,18,20,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4569,Middle Tennessee,middle-tennessee,2024,2,2,2023-11-09,,Stephen F. Austin,REG (Non-Conf),W,67,62,OT,20,56,0.357,4,14,0.286,16,42,0.381,0.393,23,33,0.697,13,22,35,5,11,4,17,13,25,54,0.463,5,14,0.357,20,40,0.5,0.509,7,8,0.875,3,23,26,13,9,4,20,27,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4570,Middle Tennessee,middle-tennessee,2024,3,3,2023-11-13,,Western Carolina,REG (Non-Conf),L,64,66,,24,58,0.414,3,13,0.231,21,45,0.467,0.44,13,25,0.52,11,24,35,3,1,4,7,20,24,58,0.414,2,10,0.2,22,48,0.458,0.431,16,22,0.727,8,30,38,9,3,2,4,21,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4571,Middle Tennessee,middle-tennessee,2024,4,4,2023-11-18,,Milligan,REG (Non-Conf),W,88,62,,32,64,0.5,8,24,0.333,24,40,0.6,0.563,16,21,0.762,16,29,45,16,9,5,17,15,24,62,0.387,5,26,0.192,19,36,0.528,0.427,9,16,0.563,8,15,23,10,9,2,13,19,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4572,Middle Tennessee,middle-tennessee,2024,5,5,2023-11-21,,UAB,REG (Non-Conf),L,57,58,,23,59,0.39,4,21,0.19,19,38,0.5,0.424,7,14,0.5,9,23,32,11,4,9,8,16,22,53,0.415,1,11,0.091,21,42,0.5,0.425,13,20,0.65,10,26,36,7,5,7,8,14,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4573,Middle Tennessee,middle-tennessee,2024,6,6,2023-11-24,N,Illinois–Chicago,REG (Non-Conf),L,40,70,,15,52,0.288,4,20,0.2,11,32,0.344,0.327,6,9,0.667,9,15,24,5,6,1,20,9,30,57,0.526,7,19,0.368,23,38,0.605,0.588,3,6,0.5,9,22,31,13,10,8,12,16,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4574,Middle Tennessee,middle-tennessee,2024,7,7,2023-11-25,N,Ohio,REG (Non-Conf),L,68,80,,23,52,0.442,6,26,0.231,17,26,0.654,0.5,16,20,0.8,10,14,24,10,4,3,13,13,32,54,0.593,9,22,0.409,23,32,0.719,0.676,7,10,0.7,5,17,22,16,3,0,10,19,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4575,Middle Tennessee,middle-tennessee,2024,8,8,2023-11-26,N,Kansas City,REG (Non-Conf),W,63,59,,20,46,0.435,6,20,0.3,14,26,0.538,0.5,17,24,0.708,6,17,23,9,7,6,13,12,23,52,0.442,7,19,0.368,16,33,0.485,0.51,6,11,0.545,7,21,28,12,6,5,12,22,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4576,Middle Tennessee,middle-tennessee,2024,9,9,2023-12-02,,Wofford,REG (Non-Conf),L,64,74,OT,24,63,0.381,7,29,0.241,17,34,0.5,0.437,9,12,0.75,10,23,33,11,6,4,13,17,29,58,0.5,5,15,0.333,24,43,0.558,0.543,11,20,0.55,6,27,33,14,4,3,13,14,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4577,Middle Tennessee,middle-tennessee,2024,10,10,2023-12-05,,Missouri State,REG (Non-Conf),W,77,73,OT,28,72,0.389,12,36,0.333,16,36,0.444,0.472,9,17,0.529,12,23,35,13,7,6,6,14,24,59,0.407,8,26,0.308,16,33,0.485,0.475,17,19,0.895,7,30,37,7,2,2,11,18,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4578,Middle Tennessee,middle-tennessee,2024,11,11,2023-12-09,,Belmont,REG (Non-Conf),L,65,75,,22,55,0.4,7,23,0.304,15,32,0.469,0.464,14,23,0.609,8,19,27,12,6,5,12,14,29,54,0.537,6,12,0.5,23,42,0.548,0.593,11,16,0.688,5,23,28,13,9,1,9,18,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4579,Middle Tennessee,middle-tennessee,2024,12,12,2023-12-19,@,St. Mary's (CA),REG (Non-Conf),L,34,71,,12,43,0.279,3,11,0.273,9,32,0.281,0.314,7,16,0.438,4,14,18,6,4,7,17,12,28,67,0.418,5,20,0.25,23,47,0.489,0.455,10,12,0.833,17,24,41,13,9,3,9,12,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4580,Middle Tennessee,middle-tennessee,2024,13,13,2023-12-22,@,Southern Utah,REG (Non-Conf),L,63,69,,29,57,0.509,4,17,0.235,25,40,0.625,0.544,1,1,1.0,9,29,38,13,1,4,16,20,26,69,0.377,6,23,0.261,20,46,0.435,0.42,11,17,0.647,11,17,28,10,5,6,3,9,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4581,Middle Tennessee,middle-tennessee,2024,14,14,2023-12-30,@,Murray State,REG (Non-Conf),L,54,75,,20,52,0.385,5,24,0.208,15,28,0.536,0.433,9,17,0.529,8,24,32,10,4,2,17,14,26,60,0.433,8,19,0.421,18,41,0.439,0.5,15,19,0.789,8,27,35,13,10,2,9,15,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4582,Middle Tennessee,middle-tennessee,2024,15,15,2024-01-03,,Reinhardt,REG (Non-Conf),W,84,47,,33,66,0.5,9,29,0.31,24,37,0.649,0.568,9,13,0.692,12,26,38,17,12,5,10,17,16,53,0.302,5,19,0.263,11,34,0.324,0.349,10,16,0.625,10,22,32,9,3,2,21,13,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4583,Middle Tennessee,middle-tennessee,2024,16,16,2024-01-11,,Louisiana Tech,REG (Conf),L,52,60,,21,54,0.389,5,22,0.227,16,32,0.5,0.435,5,7,0.714,6,23,29,4,7,5,18,18,19,52,0.365,8,19,0.421,11,33,0.333,0.442,14,18,0.778,10,19,29,8,11,4,12,9,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4584,Middle Tennessee,middle-tennessee,2024,17,17,2024-01-13,,Sam Houston State,REG (Conf),L,51,60,,16,50,0.32,6,23,0.261,10,27,0.37,0.38,13,18,0.722,8,24,32,5,4,5,10,16,21,60,0.35,3,18,0.167,18,42,0.429,0.375,15,16,0.938,16,25,41,2,3,2,11,17,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4585,Middle Tennessee,middle-tennessee,2024,18,18,2024-01-18,@,UTEP,REG (Conf),L,59,73,,22,47,0.468,4,22,0.182,18,25,0.72,0.511,11,18,0.611,11,21,32,10,6,3,27,20,23,48,0.479,6,14,0.429,17,34,0.5,0.542,21,29,0.724,4,15,19,7,16,4,13,18,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4586,Middle Tennessee,middle-tennessee,2024,19,19,2024-01-20,@,New Mexico State,REG (Conf),L,62,73,,20,58,0.345,10,33,0.303,10,25,0.4,0.431,12,18,0.667,9,25,34,11,7,3,13,20,23,55,0.418,9,21,0.429,14,34,0.412,0.5,18,26,0.692,8,29,37,12,5,3,8,14,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4587,Middle Tennessee,middle-tennessee,2024,20,20,2024-01-24,,Jacksonville State,REG (Conf),W,75,67,,25,56,0.446,9,19,0.474,16,37,0.432,0.527,16,20,0.8,12,21,33,10,8,7,15,16,26,61,0.426,4,14,0.286,22,47,0.468,0.459,11,15,0.733,9,17,26,7,8,4,13,17,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4588,Middle Tennessee,middle-tennessee,2024,21,21,2024-01-27,,Florida International,REG (Conf),W,79,61,,25,53,0.472,10,22,0.455,15,31,0.484,0.566,19,22,0.864,11,22,33,14,6,4,16,12,24,58,0.414,7,23,0.304,17,35,0.486,0.474,6,8,0.75,12,17,29,12,9,3,15,19,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4589,Middle Tennessee,middle-tennessee,2024,22,22,2024-02-03,@,Western Kentucky,REG (Conf),L,65,88,,22,66,0.333,11,42,0.262,11,24,0.458,0.417,10,12,0.833,8,23,31,8,2,5,11,15,31,62,0.5,8,19,0.421,23,43,0.535,0.565,18,22,0.818,7,28,35,14,3,2,9,13,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4590,Middle Tennessee,middle-tennessee,2024,23,23,2024-02-08,@,Liberty,REG (Conf),L,53,88,,21,58,0.362,6,20,0.3,15,38,0.395,0.414,5,13,0.385,4,19,23,6,4,4,9,16,35,62,0.565,7,13,0.538,28,49,0.571,0.621,11,17,0.647,5,30,35,20,2,4,6,13,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4591,Middle Tennessee,middle-tennessee,2024,24,24,2024-02-10,@,Florida International,REG (Conf),W,68,66,,23,52,0.442,5,15,0.333,18,37,0.486,0.49,17,29,0.586,10,28,38,7,5,4,17,14,27,69,0.391,5,21,0.238,22,48,0.458,0.428,7,11,0.636,10,22,32,9,10,4,7,23,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4592,Middle Tennessee,middle-tennessee,2024,25,25,2024-02-15,,New Mexico State,REG (Conf),W,76,69,,24,52,0.462,9,27,0.333,15,25,0.6,0.548,19,23,0.826,6,24,30,9,4,2,7,10,30,63,0.476,3,13,0.231,27,50,0.54,0.5,6,11,0.545,10,21,31,8,3,4,7,21,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
4593,Middle Tennessee,middle-tennessee,2024,26,26,2024-02-17,,UTEP,REG (Conf),W,96,90,2OT,27,55,0.491,14,24,0.583,13,31,0.419,0.618,28,32,0.875,9,26,35,19,1,6,25,19,32,80,0.4,5,18,0.278,27,62,0.435,0.431,21,25,0.84,11,17,28,13,15,6,9,25,177,Middle Tennessee,33,14,19,0.424,-7.45,-0.52,,7.0,9.0,,11,6,,1,10,,2167,2319,,1345,741,1843,0.402,241,774,0.311,444,631,0.704,344,1147,329,175,138,462,516
