,school_name,school_slug,season,ranker,team_game_num_season,date,game_location,opp_name_abbr,game_type,team_game_result,team_game_score,opp_team_game_score,overtimes,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf
5047,Louisiana-Monroe,louisiana-monroe,2023,30,30,2023-02-22,,Troy,REG (Conf),L,78,82,OT,26,63,0.413,13,27,0.481,13,36,0.361,0.516,13,14,0.929,4,28,32,12,6,6,14,17,30,69,0.435,10,24,0.417,20,45,0.444,0.507,12,20,0.6,10,28,38,19,8,6,9,14
5048,Louisiana-Monroe,louisiana-monroe,2023,31,31,2023-02-24,,Arkansas State,REG (Conf),L,61,64,,21,58,0.362,9,25,0.36,12,33,0.364,0.44,10,16,0.625,8,22,30,13,5,1,7,14,23,50,0.46,5,18,0.278,18,32,0.563,0.51,13,15,0.867,6,28,34,16,1,3,9,12
5049,Louisiana-Monroe,louisiana-monroe,2023,32,32,2023-03-02,N,Georgia Southern,CTOURN,L,57,66,,20,61,0.328,6,28,0.214,14,33,0.424,0.377,11,14,0.786,8,26,34,3,3,5,8,13,23,54,0.426,9,18,0.5,14,36,0.389,0.509,11,18,0.611,3,26,29,9,5,2,8,13
5050,Louisville,louisville,2023,1,1,2022-11-09,,Bellarmine,REG (Non-Conf),L,66,67,,22,52,0.423,11,28,0.393,11,24,0.458,0.529,11,14,0.786,10,22,32,12,3,3,13,19,21,43,0.488,7,15,0.467,14,28,0.5,0.57,18,22,0.818,3,23,26,9,3,1,11,15
5051,Louisville,louisville,2023,2,2,2022-11-12,,Wright State,REG (Non-Conf),L,72,73,,30,59,0.508,5,18,0.278,25,41,0.61,0.551,7,8,0.875,4,31,35,9,8,2,18,9,31,65,0.477,5,16,0.313,26,49,0.531,0.515,6,11,0.545,6,24,30,12,9,1,13,9
5052,Louisville,louisville,2023,3,3,2022-11-15,,Appalachian State,REG (Non-Conf),L,60,61,,18,46,0.391,7,22,0.318,11,24,0.458,0.467,17,23,0.739,8,31,39,6,1,3,17,21,24,63,0.381,5,19,0.263,19,44,0.432,0.421,8,12,0.667,8,21,29,8,6,2,7,21
5053,Louisville,louisville,2023,4,4,2022-11-21,N,Arkansas,REG (Non-Conf),L,54,80,,16,44,0.364,4,12,0.333,12,32,0.375,0.409,18,25,0.72,4,16,20,4,4,1,22,16,29,51,0.569,8,22,0.364,21,29,0.724,0.647,14,19,0.737,6,19,25,20,10,3,16,23
5054,Louisville,louisville,2023,5,5,2022-11-22,N,Texas Tech,REG (Non-Conf),L,38,70,,11,49,0.224,3,18,0.167,8,31,0.258,0.255,13,21,0.619,7,19,26,5,11,5,18,23,22,51,0.431,5,19,0.263,17,32,0.531,0.48,21,32,0.656,11,31,42,12,14,4,15,19
5055,Louisville,louisville,2023,6,6,2022-11-23,N,Cincinnati,REG (Non-Conf),L,62,81,,22,51,0.431,3,13,0.231,19,38,0.5,0.461,15,21,0.714,6,21,27,10,5,1,11,11,33,62,0.532,12,32,0.375,21,30,0.7,0.629,3,5,0.6,4,23,27,17,7,3,9,17
5056,Louisville,louisville,2023,7,7,2022-11-29,,Maryland,REG (Non-Conf),L,54,79,,19,56,0.339,4,16,0.25,15,40,0.375,0.375,12,17,0.706,4,26,30,6,3,3,13,19,28,56,0.5,9,24,0.375,19,32,0.594,0.58,14,25,0.56,8,27,35,14,7,3,11,19
5057,Louisville,louisville,2023,8,8,2022-12-04,,Miami (FL),REG (Conf),L,53,80,,17,57,0.298,3,20,0.15,14,37,0.378,0.325,16,18,0.889,8,23,31,6,6,1,18,12,32,64,0.5,6,22,0.273,26,42,0.619,0.547,10,11,0.909,10,29,39,18,10,7,16,17
5058,Louisville,louisville,2023,9,9,2022-12-10,@,Florida State,REG (Conf),L,53,75,,20,57,0.351,9,23,0.391,11,34,0.324,0.43,4,9,0.444,8,22,30,14,2,3,16,17,28,62,0.452,7,19,0.368,21,43,0.488,0.508,12,16,0.75,8,29,37,13,5,7,9,13
5059,Louisville,louisville,2023,10,10,2022-12-14,,Western Kentucky,REG (Non-Conf),W,94,83,,31,57,0.544,13,25,0.52,18,32,0.563,0.658,19,20,0.95,7,21,28,17,5,2,12,15,33,70,0.471,9,26,0.346,24,44,0.545,0.536,8,11,0.727,17,19,36,17,1,4,13,19
5060,Louisville,louisville,2023,11,11,2022-12-17,,Florida A&M,REG (Non-Conf),W,61,55,,19,45,0.422,3,14,0.214,16,31,0.516,0.456,20,27,0.741,12,32,44,9,7,8,21,15,22,64,0.344,6,22,0.273,16,42,0.381,0.391,5,10,0.5,11,17,28,6,11,3,13,22
5061,Louisville,louisville,2023,12,12,2022-12-20,,Lipscomb,REG (Non-Conf),L,67,75,,22,56,0.393,6,18,0.333,16,38,0.421,0.446,17,21,0.81,6,18,24,10,6,2,9,11,30,61,0.492,8,27,0.296,22,34,0.647,0.557,7,10,0.7,10,28,38,16,5,2,12,16
5062,Louisville,louisville,2023,13,13,2022-12-22,@,NC State,REG (Conf),L,64,76,,23,45,0.511,4,8,0.5,19,37,0.514,0.556,14,24,0.583,6,27,33,5,8,5,18,17,26,62,0.419,10,26,0.385,16,36,0.444,0.5,14,21,0.667,10,19,29,17,6,3,8,18
5063,Louisville,louisville,2023,14,14,2022-12-31,@,Kentucky,REG (Non-Conf),L,63,86,,22,47,0.468,2,13,0.154,20,34,0.588,0.489,17,23,0.739,8,12,20,5,7,2,13,18,33,55,0.6,4,13,0.308,29,42,0.69,0.636,16,25,0.64,13,18,31,18,7,1,12,18
5064,Louisville,louisville,2023,15,15,2023-01-03,,Syracuse,REG (Conf),L,69,70,,27,63,0.429,11,27,0.407,16,36,0.444,0.516,4,10,0.4,13,23,36,17,7,4,17,20,22,54,0.407,7,16,0.438,15,38,0.395,0.472,19,25,0.76,8,23,31,13,10,5,14,13
5065,Louisville,louisville,2023,16,16,2023-01-07,,Wake Forest,REG (Conf),L,72,80,,26,59,0.441,9,28,0.321,17,31,0.548,0.517,11,20,0.55,14,21,35,9,5,1,12,16,29,55,0.527,13,32,0.406,16,23,0.696,0.645,9,14,0.643,7,23,30,14,3,1,10,21
5066,Louisville,louisville,2023,17,17,2023-01-11,@,Clemson,REG (Conf),L,70,83,,22,54,0.407,9,20,0.45,13,34,0.382,0.491,17,23,0.739,10,16,26,10,5,1,13,21,28,53,0.528,8,21,0.381,20,32,0.625,0.604,19,23,0.826,7,25,32,11,7,4,10,20
5067,Louisville,louisville,2023,18,18,2023-01-14,,North Carolina,REG (Conf),L,59,80,,20,54,0.37,1,14,0.071,19,40,0.475,0.38,18,28,0.643,8,21,29,6,3,2,14,16,27,57,0.474,7,24,0.292,20,33,0.606,0.535,19,23,0.826,9,27,36,12,11,1,13,25
5068,Louisville,louisville,2023,19,19,2023-01-18,,Pittsburgh,REG (Conf),L,54,75,,19,56,0.339,5,20,0.25,14,36,0.389,0.384,11,13,0.846,9,23,32,6,4,1,15,15,28,57,0.491,14,34,0.412,14,23,0.609,0.614,5,7,0.714,6,25,31,21,3,3,12,16
5069,Louisville,louisville,2023,20,20,2023-01-25,@,Boston College,REG (Conf),L,65,75,,26,49,0.531,9,18,0.5,17,31,0.548,0.622,4,6,0.667,2,17,19,10,4,3,19,17,25,51,0.49,8,22,0.364,17,29,0.586,0.569,17,21,0.81,7,17,24,15,11,5,9,14
5070,Louisville,louisville,2023,21,21,2023-01-28,@,Notre Dame,REG (Conf),L,62,76,,25,54,0.463,8,23,0.348,17,31,0.548,0.537,4,7,0.571,7,25,32,13,2,3,12,14,29,64,0.453,10,28,0.357,19,36,0.528,0.531,8,10,0.8,7,21,28,16,5,0,3,13
5071,Louisville,louisville,2023,22,22,2023-02-01,,Georgia Tech,REG (Conf),W,68,58,,21,46,0.457,7,19,0.368,14,27,0.519,0.533,19,26,0.731,7,37,44,10,5,1,14,20,18,61,0.295,7,27,0.259,11,34,0.324,0.352,15,24,0.625,12,20,32,10,9,5,5,19
5072,Louisville,louisville,2023,23,23,2023-02-04,,Florida State,REG (Conf),L,78,81,,29,62,0.468,10,28,0.357,19,34,0.559,0.548,10,11,0.909,7,24,31,15,1,4,10,16,30,62,0.484,8,23,0.348,22,39,0.564,0.548,13,19,0.684,9,22,31,19,7,7,6,13
5073,Louisville,louisville,2023,24,24,2023-02-07,@,Pittsburgh,REG (Conf),L,57,91,,16,58,0.276,10,27,0.37,6,31,0.194,0.362,15,18,0.833,14,13,27,11,5,6,10,15,28,51,0.549,17,31,0.548,11,20,0.55,0.716,18,20,0.9,7,23,30,23,6,13,14,15
5074,Louisville,louisville,2023,25,25,2023-02-11,@,Miami (FL),REG (Conf),L,85,93,,33,57,0.579,10,23,0.435,23,34,0.676,0.667,9,11,0.818,6,14,20,12,3,1,11,23,31,58,0.534,8,20,0.4,23,38,0.605,0.603,23,27,0.852,11,17,28,20,5,2,6,14
5075,Louisville,louisville,2023,26,26,2023-02-15,,Virginia,REG (Conf),L,58,61,,21,50,0.42,8,20,0.4,13,30,0.433,0.5,8,10,0.8,4,25,29,7,4,3,9,14,23,52,0.442,6,18,0.333,17,34,0.5,0.5,9,16,0.563,6,23,29,15,8,2,6,14
5076,Louisville,louisville,2023,27,27,2023-02-18,,Clemson,REG (Conf),W,83,73,,26,51,0.51,5,16,0.313,21,35,0.6,0.559,26,28,0.929,5,29,34,9,3,4,12,13,29,67,0.433,4,24,0.167,25,43,0.581,0.463,11,15,0.733,8,18,26,12,7,2,5,22
5077,Louisville,louisville,2023,28,28,2023-02-20,@,Duke,REG (Conf),L,62,79,,23,52,0.442,7,17,0.412,16,35,0.457,0.51,9,10,0.9,5,17,22,11,5,2,12,15,29,59,0.492,9,22,0.409,20,37,0.541,0.568,12,18,0.667,11,20,31,19,6,5,5,11
5078,Louisville,louisville,2023,29,29,2023-02-25,@,Georgia Tech,REG (Conf),L,67,83,,27,61,0.443,4,17,0.235,23,44,0.523,0.475,9,12,0.75,9,23,32,12,3,4,14,20,27,56,0.482,12,29,0.414,15,27,0.556,0.589,17,22,0.773,7,21,28,17,7,5,10,16
5079,Louisville,louisville,2023,30,30,2023-02-28,,Virginia Tech,REG (Conf),L,54,71,,24,57,0.421,2,14,0.143,22,43,0.512,0.439,4,9,0.444,13,23,36,5,3,3,12,15,24,64,0.375,10,29,0.345,14,35,0.4,0.453,13,17,0.765,17,19,36,16,7,4,5,11
5080,Louisville,louisville,2023,31,31,2023-03-04,@,Virginia,REG (Conf),L,60,75,,20,46,0.435,4,15,0.267,16,31,0.516,0.478,16,20,0.8,8,15,23,8,5,3,10,13,29,50,0.58,6,18,0.333,23,32,0.719,0.64,11,14,0.786,5,15,20,25,8,3,7,14
5081,Louisville,louisville,2023,32,32,2023-03-07,N,Boston College,CTOURN,L,62,80,,19,50,0.38,4,14,0.286,15,36,0.417,0.42,20,26,0.769,7,21,28,10,2,3,8,21,29,62,0.468,5,19,0.263,24,43,0.558,0.508,17,24,0.708,13,23,36,17,3,1,4,19
5082,Loyola (IL),loyola-il,2023,1,1,2022-11-07,,Fairleigh Dickinson,REG (Non-Conf),W,88,82,OT,31,67,0.463,8,36,0.222,23,31,0.742,0.522,18,26,0.692,13,29,42,21,7,5,18,23,30,75,0.4,7,28,0.25,23,47,0.489,0.447,15,23,0.652,18,22,40,11,9,2,14,25
5083,Loyola (IL),loyola-il,2023,2,2,2022-11-11,@,Illinois–Chicago,REG (Non-Conf),W,70,63,,27,49,0.551,2,14,0.143,25,35,0.714,0.571,14,19,0.737,8,27,35,14,11,3,25,26,20,50,0.4,2,16,0.125,18,34,0.529,0.42,21,31,0.677,7,14,21,7,12,4,16,19
5084,Loyola (IL),loyola-il,2023,3,3,2022-11-17,N,Tulsa,REG (Non-Conf),L,66,85,,24,53,0.453,6,22,0.273,18,31,0.581,0.509,12,15,0.8,5,20,25,12,6,3,21,25,26,54,0.481,11,24,0.458,15,30,0.5,0.583,22,26,0.846,8,22,30,15,10,0,13,19
5085,Loyola (IL),loyola-il,2023,4,4,2022-11-18,N,Boise State,REG (Non-Conf),L,48,70,,17,53,0.321,6,22,0.273,11,31,0.355,0.377,8,11,0.727,5,16,21,6,7,1,14,21,24,52,0.462,8,20,0.4,16,32,0.5,0.538,14,20,0.7,9,29,38,11,7,7,13,13
5086,Loyola (IL),loyola-il,2023,5,5,2022-11-20,N,Texas A&M,REG (Non-Conf),L,51,67,,15,36,0.417,8,21,0.381,7,15,0.467,0.528,13,24,0.542,10,20,30,8,7,3,26,24,22,49,0.449,4,17,0.235,18,32,0.563,0.49,19,27,0.704,11,16,27,11,16,3,11,21
5087,Loyola (IL),loyola-il,2023,6,6,2022-11-25,@,Harvard,REG (Non-Conf),L,55,61,,22,51,0.431,5,20,0.25,17,31,0.548,0.48,6,10,0.6,6,24,30,10,3,3,17,18,23,50,0.46,4,16,0.25,19,34,0.559,0.5,11,18,0.611,4,23,27,11,12,3,11,13
5088,Loyola (IL),loyola-il,2023,7,7,2022-11-30,,Central Arkansas,REG (Non-Conf),W,85,70,,30,55,0.545,12,23,0.522,18,32,0.563,0.655,13,17,0.765,7,25,32,21,7,2,10,15,24,56,0.429,13,29,0.448,11,27,0.407,0.545,9,13,0.692,7,17,24,12,5,4,12,16
5089,Loyola (IL),loyola-il,2023,8,8,2022-12-03,,DePaul,REG (Non-Conf),L,72,78,OT,28,53,0.528,8,20,0.4,20,33,0.606,0.604,8,13,0.615,7,25,32,15,8,1,16,18,25,55,0.455,11,24,0.458,14,31,0.452,0.555,17,19,0.895,2,16,18,15,9,2,9,12
5090,Loyola (IL),loyola-il,2023,9,9,2022-12-06,,Green Bay,REG (Non-Conf),W,70,46,,28,54,0.519,7,19,0.368,21,35,0.6,0.583,7,10,0.7,9,26,35,15,0,3,10,15,16,59,0.271,4,25,0.16,12,34,0.353,0.305,10,13,0.769,10,16,26,9,5,3,9,13
5091,Loyola (IL),loyola-il,2023,10,10,2022-12-10,N,Clemson,REG (Non-Conf),W,76,58,,27,48,0.563,12,24,0.5,15,24,0.625,0.688,10,12,0.833,1,21,22,18,6,4,18,19,21,54,0.389,3,21,0.143,18,33,0.545,0.417,13,16,0.813,4,21,25,6,9,2,14,17
5092,Loyola (IL),loyola-il,2023,11,11,2022-12-18,,Albany (NY),REG (Non-Conf),W,68,56,,24,48,0.5,6,16,0.375,18,32,0.563,0.563,14,20,0.7,7,26,33,14,4,7,12,16,19,54,0.352,5,18,0.278,14,36,0.389,0.398,13,18,0.722,9,15,24,10,5,1,11,18
5093,Loyola (IL),loyola-il,2023,12,12,2022-12-22,N,Stanford,REG (Non-Conf),L,62,75,,24,58,0.414,7,23,0.304,17,35,0.486,0.474,7,9,0.778,7,22,29,9,5,2,12,21,28,56,0.5,5,13,0.385,23,43,0.535,0.545,14,18,0.778,6,28,34,13,5,1,12,18
5094,Loyola (IL),loyola-il,2023,13,13,2022-12-31,,George Washington,REG (Conf),L,87,97,,35,68,0.515,9,25,0.36,26,43,0.605,0.581,8,11,0.727,12,10,22,16,7,0,9,18,32,50,0.64,10,17,0.588,22,33,0.667,0.74,23,25,0.92,8,22,30,16,3,4,16,15
5095,Loyola (IL),loyola-il,2023,14,14,2023-01-04,@,Davidson,REG (Conf),L,57,80,,22,51,0.431,5,18,0.278,17,33,0.515,0.48,8,13,0.615,8,16,24,9,3,3,19,21,29,51,0.569,3,11,0.273,26,40,0.65,0.598,19,22,0.864,6,21,27,12,9,0,13,18
5096,Loyola (IL),loyola-il,2023,15,15,2023-01-07,@,George Mason,REG (Conf),L,75,86,,27,59,0.458,8,24,0.333,19,35,0.543,0.525,13,18,0.722,7,27,34,12,3,4,11,25,32,62,0.516,6,18,0.333,26,44,0.591,0.565,16,25,0.64,9,26,35,12,5,4,7,19
5097,Loyola (IL),loyola-il,2023,16,16,2023-01-10,,VCU,REG (Conf),L,64,78,,23,45,0.511,6,14,0.429,17,31,0.548,0.578,12,17,0.706,5,17,22,16,9,3,18,23,24,42,0.571,4,8,0.5,20,34,0.588,0.619,26,36,0.722,6,15,21,14,11,3,12,18
5098,Loyola (IL),loyola-il,2023,17,17,2023-01-14,@,Saint Joseph's,REG (Conf),L,55,86,,19,48,0.396,4,16,0.25,15,32,0.469,0.438,13,23,0.565,6,21,27,12,6,5,19,16,27,60,0.45,14,30,0.467,13,30,0.433,0.567,18,22,0.818,8,24,32,16,11,3,13,21
5099,Loyola (IL),loyola-il,2023,18,18,2023-01-18,,Saint Louis,REG (Conf),L,59,76,,19,48,0.396,8,18,0.444,11,30,0.367,0.479,13,20,0.65,3,17,20,12,5,0,8,14,30,52,0.577,9,19,0.474,21,33,0.636,0.663,7,12,0.583,6,29,35,20,6,3,11,19
5100,Loyola (IL),loyola-il,2023,19,19,2023-01-21,,St. Bonaventure,REG (Conf),W,67,55,,23,45,0.511,5,19,0.263,18,26,0.692,0.567,16,22,0.727,4,26,30,11,3,6,12,15,19,61,0.311,4,22,0.182,15,39,0.385,0.344,13,18,0.722,14,21,35,9,8,2,10,22
5101,Loyola (IL),loyola-il,2023,20,20,2023-01-25,@,Duquesne,REG (Conf),L,58,72,,23,51,0.451,8,25,0.32,15,26,0.577,0.529,4,8,0.5,3,19,22,19,5,2,18,19,25,58,0.431,9,27,0.333,16,31,0.516,0.509,13,14,0.929,8,18,26,13,9,4,11,18
5102,Loyola (IL),loyola-il,2023,21,21,2023-01-31,@,Dayton,REG (Conf),L,81,85,OT,29,59,0.492,13,25,0.52,16,34,0.471,0.602,10,12,0.833,8,20,28,15,2,3,14,26,26,54,0.481,10,28,0.357,16,26,0.615,0.574,23,31,0.742,6,22,28,18,7,5,7,12
5103,Loyola (IL),loyola-il,2023,22,22,2023-02-04,,George Mason,REG (Conf),W,69,61,,23,54,0.426,6,19,0.316,17,35,0.486,0.481,17,24,0.708,5,24,29,16,5,1,6,22,16,50,0.32,4,14,0.286,12,36,0.333,0.36,25,32,0.781,10,27,37,8,3,4,9,18
5104,Loyola (IL),loyola-il,2023,23,23,2023-02-08,,Saint Joseph's,REG (Conf),L,71,83,,25,52,0.481,9,23,0.391,16,29,0.552,0.567,12,18,0.667,7,24,31,16,2,5,14,18,28,68,0.412,13,32,0.406,15,36,0.417,0.507,14,20,0.7,14,19,33,14,9,2,8,18
5105,Loyola (IL),loyola-il,2023,24,24,2023-02-11,@,Richmond,REG (Conf),L,71,74,,27,52,0.519,10,26,0.385,17,26,0.654,0.615,7,11,0.636,4,20,24,15,7,2,15,21,26,48,0.542,6,19,0.316,20,29,0.69,0.604,16,19,0.842,4,21,25,14,9,1,16,13
5106,Loyola (IL),loyola-il,2023,25,25,2023-02-14,@,Massachusetts,REG (Conf),W,64,62,,21,51,0.412,8,23,0.348,13,28,0.464,0.49,14,22,0.636,5,24,29,11,10,4,17,20,24,57,0.421,7,20,0.35,17,37,0.459,0.482,7,11,0.636,8,22,30,12,8,3,17,19
5107,Loyola (IL),loyola-il,2023,26,26,2023-02-17,,Dayton,REG (Conf),L,49,65,,18,59,0.305,5,24,0.208,13,35,0.371,0.347,8,10,0.8,6,18,24,8,7,1,10,13,25,52,0.481,4,18,0.222,21,34,0.618,0.519,11,14,0.786,7,30,37,16,6,1,13,10
5108,Loyola (IL),loyola-il,2023,27,27,2023-02-22,,Fordham,REG (Conf),L,69,71,,23,53,0.434,4,17,0.235,19,36,0.528,0.472,19,29,0.655,6,22,28,13,7,2,11,26,21,52,0.404,8,24,0.333,13,28,0.464,0.481,21,29,0.724,9,24,33,8,6,6,14,23
5109,Loyola (IL),loyola-il,2023,28,28,2023-02-25,@,Saint Louis,REG (Conf),L,62,81,,23,53,0.434,6,22,0.273,17,31,0.548,0.491,10,14,0.714,2,22,24,16,3,2,12,17,30,61,0.492,8,21,0.381,22,40,0.55,0.557,13,17,0.765,9,26,35,19,10,4,9,13
5110,Loyola (IL),loyola-il,2023,29,29,2023-03-01,,Rhode Island,REG (Conf),L,77,79,,27,55,0.491,7,21,0.333,20,34,0.588,0.555,16,22,0.727,6,20,26,18,5,8,7,15,27,60,0.45,7,20,0.35,20,40,0.5,0.508,18,21,0.857,8,23,31,14,7,4,7,17
5111,Loyola (IL),loyola-il,2023,30,30,2023-03-04,@,La Salle,REG (Conf),W,76,73,,30,55,0.545,5,14,0.357,25,41,0.61,0.591,11,13,0.846,7,18,25,14,9,0,13,13,28,50,0.56,10,20,0.5,18,30,0.6,0.66,7,10,0.7,3,13,16,13,6,7,13,15
5112,Loyola (IL),loyola-il,2023,31,31,2023-03-07,N,Saint Joseph's,CTOURN,L,67,72,,23,55,0.418,7,25,0.28,16,30,0.533,0.482,14,16,0.875,8,26,34,16,6,6,15,18,22,53,0.415,10,30,0.333,12,23,0.522,0.509,18,20,0.9,4,24,28,15,12,5,12,14
5113,Loyola (MD),loyola-md,2023,1,1,2022-11-07,@,DePaul,REG (Non-Conf),L,66,72,,24,60,0.4,10,24,0.417,14,36,0.389,0.483,8,17,0.471,12,22,34,10,6,1,14,19,25,58,0.431,8,27,0.296,17,31,0.548,0.5,14,18,0.778,12,25,37,11,10,4,13,16
5114,Loyola (MD),loyola-md,2023,2,2,2022-11-10,@,Penn State,REG (Non-Conf),L,65,90,,26,56,0.464,6,19,0.316,20,37,0.541,0.518,7,10,0.7,5,19,24,14,4,1,9,14,33,57,0.579,16,30,0.533,17,27,0.63,0.719,8,11,0.727,5,25,30,21,4,0,8,17
5115,Loyola (MD),loyola-md,2023,3,3,2022-11-13,,Brown,REG (Non-Conf),W,75,70,,21,50,0.42,9,21,0.429,12,29,0.414,0.51,24,34,0.706,5,20,25,10,14,2,14,23,26,44,0.591,7,15,0.467,19,29,0.655,0.67,11,30,0.367,5,29,34,15,7,2,23,25
5116,Loyola (MD),loyola-md,2023,4,4,2022-11-17,,Washington Col.,REG (Non-Conf),W,81,53,,31,66,0.47,6,19,0.316,25,47,0.532,0.515,13,21,0.619,15,26,41,23,14,2,13,12,19,53,0.358,6,28,0.214,13,25,0.52,0.415,9,10,0.9,4,24,28,12,5,3,22,14
5117,Loyola (MD),loyola-md,2023,5,5,2022-11-21,@,Clemson,REG (Non-Conf),L,41,72,,15,52,0.288,6,24,0.25,9,28,0.321,0.346,5,8,0.625,6,20,26,8,9,2,17,14,27,56,0.482,8,21,0.381,19,35,0.543,0.554,10,12,0.833,8,31,39,16,9,4,15,9
5118,Loyola (MD),loyola-md,2023,6,6,2022-11-25,N,Southern,REG (Non-Conf),L,58,76,,19,40,0.475,5,17,0.294,14,23,0.609,0.538,15,30,0.5,9,22,31,12,7,1,29,16,29,58,0.5,5,16,0.313,24,42,0.571,0.543,13,16,0.813,7,18,25,12,20,1,18,27
5119,Loyola (MD),loyola-md,2023,7,7,2022-11-26,N,Louisiana–Monroe,REG (Non-Conf),W,65,64,,25,56,0.446,10,24,0.417,15,32,0.469,0.536,5,6,0.833,8,17,25,17,1,4,10,14,26,52,0.5,2,12,0.167,24,40,0.6,0.519,10,15,0.667,7,22,29,15,4,2,12,14
5120,Loyola (MD),loyola-md,2023,8,8,2022-11-30,@,Binghamton,REG (Non-Conf),W,84,70,,32,57,0.561,11,22,0.5,21,35,0.6,0.658,9,12,0.75,6,17,23,22,6,1,12,11,29,59,0.492,4,16,0.25,25,43,0.581,0.525,8,11,0.727,10,18,28,14,7,8,14,17
5121,Loyola (MD),loyola-md,2023,9,9,2022-12-03,,Coppin State,REG (Non-Conf),L,71,74,,26,54,0.481,6,18,0.333,20,36,0.556,0.537,13,22,0.591,8,25,33,12,8,3,14,13,30,57,0.526,8,22,0.364,22,35,0.629,0.596,6,9,0.667,4,22,26,11,9,1,17,20
5122,Loyola (MD),loyola-md,2023,10,10,2022-12-07,@,Hampton,REG (Non-Conf),L,61,66,,22,55,0.4,12,29,0.414,10,26,0.385,0.509,5,7,0.714,7,17,24,15,6,6,16,22,23,54,0.426,3,15,0.2,20,39,0.513,0.454,17,22,0.773,11,24,35,7,4,3,14,13
5123,Loyola (MD),loyola-md,2023,11,11,2022-12-10,@,Mount St. Mary's,REG (Non-Conf),L,34,51,,12,46,0.261,2,19,0.105,10,27,0.37,0.283,8,12,0.667,7,18,25,4,11,3,12,14,18,48,0.375,4,11,0.364,14,37,0.378,0.417,11,14,0.786,12,27,39,10,9,2,15,11
5124,Loyola (MD),loyola-md,2023,12,12,2022-12-13,,UMBC,REG (Non-Conf),L,69,72,,27,62,0.435,9,27,0.333,18,35,0.514,0.508,6,10,0.6,11,20,31,19,8,5,12,15,27,59,0.458,7,21,0.333,20,38,0.526,0.517,11,17,0.647,9,21,30,16,5,3,9,13
5125,Loyola (MD),loyola-md,2023,13,13,2022-12-22,,Goucher,REG (Non-Conf),W,99,53,,41,66,0.621,10,25,0.4,31,41,0.756,0.697,7,11,0.636,12,32,44,30,9,2,12,9,23,66,0.348,3,12,0.25,20,54,0.37,0.371,4,7,0.571,10,12,22,11,6,3,14,11
5126,Loyola (MD),loyola-md,2023,14,14,2022-12-30,,Colgate,REG (Conf),L,67,101,,26,58,0.448,9,24,0.375,17,34,0.5,0.526,6,7,0.857,8,13,21,13,6,2,15,13,39,58,0.672,14,23,0.609,25,35,0.714,0.793,9,11,0.818,5,24,29,27,10,2,9,9
5127,Loyola (MD),loyola-md,2023,15,15,2023-01-02,@,American,REG (Conf),L,55,71,,19,46,0.413,4,14,0.286,15,32,0.469,0.457,13,17,0.765,5,15,20,9,9,4,12,13,26,49,0.531,9,16,0.563,17,33,0.515,0.622,10,11,0.909,8,23,31,15,9,5,13,16
5128,Loyola (MD),loyola-md,2023,16,16,2023-01-05,,Army,REG (Conf),L,55,78,,25,50,0.5,0,9,0.0,25,41,0.61,0.5,5,13,0.385,7,18,25,10,9,5,19,18,30,54,0.556,8,20,0.4,22,34,0.647,0.63,10,15,0.667,8,21,29,15,8,0,15,15
5129,Loyola (MD),loyola-md,2023,17,17,2023-01-08,@,Holy Cross,REG (Conf),L,55,63,,21,53,0.396,6,19,0.316,15,34,0.441,0.453,7,14,0.5,10,22,32,10,2,3,14,15,26,52,0.5,6,15,0.4,20,37,0.541,0.558,5,10,0.5,4,20,24,11,5,2,6,17
5130,Loyola (MD),loyola-md,2023,18,18,2023-01-11,@,Bucknell,REG (Conf),W,67,57,,22,48,0.458,10,23,0.435,12,25,0.48,0.563,13,21,0.619,6,23,29,14,8,2,12,15,18,49,0.367,6,19,0.316,12,30,0.4,0.429,15,19,0.789,6,22,28,11,5,2,15,21
5131,Loyola (MD),loyola-md,2023,19,19,2023-01-14,,Navy,REG (Conf),W,69,67,,28,53,0.528,9,23,0.391,19,30,0.633,0.613,4,5,0.8,8,17,25,15,5,1,11,15,25,51,0.49,8,22,0.364,17,29,0.586,0.569,9,17,0.529,10,17,27,11,3,3,9,13
5132,Loyola (MD),loyola-md,2023,20,20,2023-01-16,,Lehigh,REG (Conf),L,70,74,,26,62,0.419,6,24,0.25,20,38,0.526,0.468,12,15,0.8,9,21,30,8,7,1,12,20,23,50,0.46,6,15,0.4,17,35,0.486,0.52,22,24,0.917,4,22,26,13,7,3,15,17
5133,Loyola (MD),loyola-md,2023,21,21,2023-01-21,@,Boston University,REG (Conf),L,53,66,,22,49,0.449,5,15,0.333,17,34,0.5,0.5,4,13,0.308,9,18,27,10,8,3,19,17,21,48,0.438,11,30,0.367,10,18,0.556,0.552,13,14,0.929,10,21,31,10,9,1,18,18
